"","pmid","citing"
"21360",15800208,20346965
"21361",15800208,19398011
"21362",15800208,19004812
"21363",15800208,17989781
"21364",15800208,16877813
"21365",15800027,28413456
"21366",15800027,20428403
"21367",15800027,20304832
"21368",15800027,19702784
"21369",15797989,25326136
"21370",15797989,23530580
"21371",15797989,21890742
"21372",15797989,21696599
"21373",15797989,20843365
"21374",15797989,20584339
"21375",15797989,19119454
"21376",15797989,19018283
"21377",15797989,18662928
"21378",15797989,18463707
"21379",15797989,18077382
"21380",15797989,17291163
"21381",15797989,17181857
"21382",15797989,17166057
"21383",15797989,17029560
"21384",15797989,16827945
"21385",15784190,19729481
"21386",15780754,29610583
"21387",15780754,28450881
"21388",15780754,23286374
"21389",15780754,22534163
"21390",15780754,19762481
"21391",15780754,19625413
"21392",15780754,19461980
"21393",15780754,17786195
"21394",15772651,29849983
"21395",15772651,29693587
"21396",15772651,29549088
"21397",15772651,29454353
"21398",15772651,29449410
"21399",15772651,29329524
"21400",15772651,29327725
"21401",15772651,29234321
"21402",15772651,29216900
"21403",15772651,29184138
"21404",15772651,29180997
"21405",15772651,29119601
"21406",15772651,29085590
"21407",15772651,29075464
"21408",15772651,29022598
"21409",15772651,28991910
"21410",15772651,28947736
"21411",15772651,28947654
"21412",15772651,28811388
"21413",15772651,28758927
"21414",15768873,24456818
"21415",15768873,22738270
"21416",15768873,22474503
"21417",15767281,29404209
"21418",15767281,29403443
"21419",15767281,28146558
"21420",15767281,26212591
"21421",15767281,26109355
"21422",15767281,25955857
"21423",15767281,25691092
"21424",15767281,25268858
"21425",15767281,24173579
"21426",15767281,24086046
"21427",15767281,23887655
"21428",15767281,23502675
"21429",15767281,23358725
"21430",15767281,23322299
"21431",15767281,22746336
"21432",15767281,21762820
"21433",15767281,21724934
"21434",15767281,20680389
"21435",15767281,20551436
"21436",15767281,19691826
"21437",15761058,28939880
"21438",15761058,28234347
"21439",15761058,26909863
"21440",15761058,26503331
"21441",15761058,26031834
"21442",15761058,26024390
"21443",15761058,25263441
"21444",15761058,24484537
"21445",15761058,24240121
"21446",15761058,23583282
"21447",15761058,23174185
"21448",15761058,22962312
"21449",15761058,22895339
"21450",15761058,22796942
"21451",15761058,21286308
"21452",15761058,20072650
"21453",15761058,19946270
"21454",15761058,19936768
"21455",15761058,19918804
"21456",15761058,19815620
"21457",15757673,25083816
"21458",15757673,16698954
"21459",15748947,29431216
"21460",15748947,28814067
"21461",15748947,26329459
"21462",15748947,25540586
"21463",15748947,24819620
"21464",15748947,22666607
"21465",15748947,22343473
"21466",15748947,22092575
"21467",15748947,21219627
"21468",15748947,21219293
"21469",15748947,16670758
"21470",15745639,27468690
"21471",15745639,20382980
"21472",15745639,16709876
"21473",15712380,29229810
"21474",15712380,27478512
"21475",15712380,27158268
"21476",15712380,24958239
"21477",15712380,24747961
"21478",15712380,23312846
"21479",15712380,22364178
"21480",15712380,22125493
"21481",15712380,21853507
"21482",15712380,21850042
"21483",15712380,20416380
"21484",15712380,19652014
"21485",15712380,18241230
"21486",15712380,16877817
"21487",15712380,16140992
"21488",15710616,27446907
"21489",15710616,24402521
"21490",15710616,24288373
"21491",15710616,24093099
"21492",15710616,22912627
"21493",15710616,22761581
"21494",15710616,22442664
"21495",15710616,21960343
"21496",15710616,21909353
"21497",15710616,21364324
"21498",15710616,20595816
"21499",15710616,20507599
"21500",15710616,17288573
"21501",15710616,17276628
"21502",15710616,17041235
"21503",15710616,16877821
"21504",15710616,16877813
"21505",15710616,16537839
"21506",15710616,16246913
"21507",15710616,15827124
"21508",15702417,29610583
"21509",15702417,29114357
"21510",15702417,28900618
"21511",15702417,26290182
"21512",15702417,23133680
"21513",15702417,18073443
"21514",15702417,16882342
"21515",15701756,28957461
"21516",15701756,28712309
"21517",15701756,28234355
"21518",15701756,28174687
"21519",15701756,27525044
"21520",15701756,27446907
"21521",15701756,26895062
"21522",15701756,26673717
"21523",15701756,26463126
"21524",15701756,25821563
"21525",15701756,24320156
"21526",15701756,24267889
"21527",15701756,24089548
"21528",15701756,23718141
"21529",15701756,23093941
"21530",15701756,23064113
"21531",15701756,22949860
"21532",15701756,22912627
"21533",15701756,22907758
"21534",15701756,22364178
"21535",15678104,29703894
"21536",15678104,29636490
"21537",15678104,29332159
"21538",15678104,29267285
"21539",15678104,29258254
"21540",15678104,29244186
"21541",15678104,29036642
"21542",15678104,28935858
"21543",15678104,28855971
"21544",15678104,28844864
"21545",15678104,28820331
"21546",15678104,28760199
"21547",15678104,28756949
"21548",15678104,28640667
"21549",15678104,28495587
"21550",15678104,28422646
"21551",15678104,28018140
"21552",15678104,28003471
"21553",15678104,27858939
"21554",15678104,27806100
"21555",15676278,25147443
"21556",15676278,21184688
"21557",15676278,20488934
"21558",15676278,16365384
"21559",15676278,16034026
"21560",15649845,28931163
"21561",15649845,25136596
"21562",15649845,24339891
"21563",15643617,29215093
"21564",15643617,28502611
"21565",15643617,28460080
"21566",15643617,28444372
"21567",15643617,28385709
"21568",15643617,28356157
"21569",15643617,27307441
"21570",15643617,26924765
"21571",15643617,26189818
"21572",15643617,26032981
"21573",15643617,25963125
"21574",15643617,25761766
"21575",15643617,24760826
"21576",15643617,24146634
"21577",15643617,24056715
"21578",15643617,23653583
"21579",15643617,23118727
"21580",15643617,23008799
"21581",15643617,22754749
"21582",15643617,22559330
"21583",15634221,26281766
"21584",15634221,25774044
"21585",15634221,21385671
"21586",15634221,21151977
"21587",15634221,20471112
"21588",15634221,17521869
"21589",15634221,16877821
"21590",15623056,28932145
"21591",15623056,27747709
"21592",15623056,26636123
"21593",15623056,24431734
"21594",15616140,26739168
"21595",15616140,25637222
"21596",15616140,24947429
"21597",15616140,23203982
"21598",15616140,23098210
"21599",15616140,21929767
"21600",15616140,21673742
"21601",15616140,18769724
"21602",15616140,18658125
"21603",15616140,17925025
"21604",15611263,28335410
"21605",15611263,27562253
"21606",15611263,26982706
"21607",15611263,26650916
"21608",15611263,26572220
"21609",15611263,26413514
"21610",15611263,25758647
"21611",15611263,25722892
"21612",15611263,25525372
"21613",15611263,25063986
"21614",15611263,24740396
"21615",15611263,24658118
"21616",15611263,24295509
"21617",15611263,23978258
"21618",15611263,23697814
"21619",15611263,23516407
"21620",15611263,23101585
"21621",15611263,22952474
"21622",15611263,22016795
"21623",15611263,19941667
"21624",15608386,28851270
"21625",15608386,28231763
"21626",15608386,25018785
"21627",15608386,22912586
"21628",15608386,22303365
"21629",15608386,21362639
"21630",15608386,18241332
"21631",15608246,29367313
"21632",15608246,28972564
"21633",15608246,28431148
"21634",15608246,28390408
"21635",15608246,27924012
"21636",15608246,27900322
"21637",15608246,27899577
"21638",15608246,27702814
"21639",15608246,27318202
"21640",15608246,27222668
"21641",15608246,27099633
"21642",15608246,26901440
"21643",15608246,26051933
"21644",15608246,25409429
"21645",15608246,25143528
"21646",15608246,24910642
"21647",15608246,24882376
"21648",15608246,24823667
"21649",15608246,24821186
"21650",15608246,24747712
"21651",15597550,18996918
"21652",15592404,29784931
"21653",15592404,29777105
"21654",15592404,29747577
"21655",15592404,29732172
"21656",15592404,29719531
"21657",15592404,29703132
"21658",15592404,29661185
"21659",15592404,29618317
"21660",15592404,29584697
"21661",15592404,29562287
"21662",15592404,29519939
"21663",15592404,29471810
"21664",15592404,29459623
"21665",15592404,29423217
"21666",15592404,29392473
"21667",15592404,29385572
"21668",15592404,29370772
"21669",15592404,29326678
"21670",15592404,29304727
"21671",15592404,29255493
"21672",15588994,29685100
"21673",15588994,24603691
"21674",15588994,18575630
"21675",15583052,21243422
"21676",15579173,22649224
"21677",15579173,22573111
"21678",15579173,22492029
"21679",15579173,21273439
"21680",15579173,19666467
"21681",15578988,24116154
"21682",15578988,21994594
"21683",15578988,20371519
"21684",15578988,19398011
"21685",15578988,17626046
"21686",15578988,16082408
"21687",15571390,28723913
"21688",15571390,27490571
"21689",15571390,27355482
"21690",15571390,27130889
"21691",15571390,26703740
"21692",15571390,25610978
"21693",15571390,24736972
"21694",15571390,20870801
"21695",15571390,20739415
"21696",15571390,20554706
"21697",15571390,19301873
"21698",15571390,17322501
"21699",15571390,16973893
"21700",15571390,16771507
"21701",15571390,16510427
"21702",15571390,15703441
"21703",15560130,28491150
"21704",15560130,22579280
"21705",15560130,22367191
"21706",15560130,21423624
"21707",15560130,20813032
"21708",15560130,18474527
"21709",15557005,29288153
"21710",15557005,27141050
"21711",15557005,26587014
"21712",15557005,26196922
"21713",15557005,26055160
"21714",15557005,25640177
"21715",15557005,24682507
"21716",15557005,23603017
"21717",15557005,23165206
"21718",15557005,23161755
"21719",15557005,23023599
"21720",15557005,22987637
"21721",15557005,22807480
"21722",15557005,22736031
"21723",15557005,22028635
"21724",15557005,22004510
"21725",15557005,21979159
"21726",15557005,21173031
"21727",15557005,20724827
"21728",15557005,20013151
"21729",15554393,29150554
"21730",15554393,25938949
"21731",15554393,20028855
"21732",15554393,18726069
"21733",15554393,17849429
"21734",15553295,27252757
"21735",15553295,26622275
"21736",15553295,25628678
"21737",15553295,24082903
"21738",15553295,23066473
"21739",15553085,29688421
"21740",15553085,29610583
"21741",15553085,28450881
"21742",15553085,28175298
"21743",15553085,28158585
"21744",15553085,27702814
"21745",15553085,25779047
"21746",15553085,25577199
"21747",15553085,24846630
"21748",15553085,24013105
"21749",15553085,22534163
"21750",15553085,22016857
"21751",15553085,21127169
"21752",15548748,26872770
"21753",15548748,25143533
"21754",15548748,23984183
"21755",15548748,19224649
"21756",15548748,17000640
"21757",15548748,16717141
"21758",15545717,25147443
"21759",15545717,24947429
"21760",15545717,24336966
"21761",15545717,22367191
"21762",15545717,21632748
"21763",15545717,21435245
"21764",15545717,19379804
"21765",15545717,16511833
"21766",15545717,16376498
"21767",15545717,16339378
"21768",15545717,16209711
"21769",15545717,16034026
"21770",15545717,15725352
"21771",15545716,27782844
"21772",15545716,23921633
"21773",15545716,22912586
"21774",15545716,22185517
"21775",15545716,20385588
"21776",15545716,20307669
"21777",15545716,17157332
"21778",15545716,16543943
"21779",15542097,26133390
"21780",15542097,18403630
"21781",15542097,17989781
"21782",15542097,16271150
"21783",15542097,15725362
"21784",15535737,29665743
"21785",15535737,28028922
"21786",15535737,27672421
"21787",15535737,25633839
"21788",15535737,24743733
"21789",15535737,24212824
"21790",15535737,23933617
"21791",15535737,23533454
"21792",15535737,21506687
"21793",15535737,21479313
"21794",15535737,21162652
"21795",15535737,18378905
"21796",15535737,16794636
"21797",15520296,29343498
"21798",15520296,28790359
"21799",15520296,28261787
"21800",15520296,27605185
"21801",15520296,27600233
"21802",15520296,26122086
"21803",15520296,24779372
"21804",15520296,24552551
"21805",15520296,24244455
"21806",15520296,24070420
"21807",15520296,23951239
"21808",15520296,23226273
"21809",15520296,22960374
"21810",15520296,22870193
"21811",15520296,22856327
"21812",15520296,22574066
"21813",15520296,22532805
"21814",15520296,22355363
"21815",15520296,22133085
"21816",15520296,22122996
"21817",15520289,29505568
"21818",15520289,29332159
"21819",15520289,28707075
"21820",15520289,28653997
"21821",15520289,28123791
"21822",15520289,27158268
"21823",15520289,27047473
"21824",15520289,27016617
"21825",15520289,26104698
"21826",15520289,25761766
"21827",15520289,24493738
"21828",15520289,24194590
"21829",15520289,24079827
"21830",15520289,24066280
"21831",15520289,23007156
"21832",15520289,22400009
"21833",15520289,22053090
"21834",15520289,21801021
"21835",15520289,21310298
"21836",15520289,20949108
"21837",15494475,21653850
"21838",15494475,21386882
"21839",15494475,20434434
"21840",15494475,19568165
"21841",15494475,19224794
"21842",15490576,16144518
"21843",15480421,29755656
"21844",15480421,29496693
"21845",15480421,29072146
"21846",15480421,28974576
"21847",15480421,28930980
"21848",15480421,28915670
"21849",15480421,28854904
"21850",15480421,28851390
"21851",15480421,28707075
"21852",15480421,28535662
"21853",15480421,28484492
"21854",15480421,28300471
"21855",15480421,28149330
"21856",15480421,28149329
"21857",15480421,27940170
"21858",15480421,27898068
"21859",15480421,27807467
"21860",15480421,27640347
"21861",15480421,27527733
"21862",15480421,27402545
"21863",15467158,29324878
"21864",15467158,28623259
"21865",15467158,27525044
"21866",15467158,27172878
"21867",15467158,26581630
"21868",15467158,25143528
"21869",15467158,25053411
"21870",15467158,24607009
"21871",15467158,24133654
"21872",15467158,23915234
"21873",15467158,23706308
"21874",15467158,22202032
"21875",15467158,22159035
"21876",15467158,21320307
"21877",15467158,20600922
"21878",15467158,20462415
"21879",15467158,19718052
"21880",15467158,19398011
"21881",15467158,18555620
"21882",15467158,17222062
"21883",15457380,29310394
"21884",15457380,29209132
"21885",15457380,29184689
"21886",15457380,29142601
"21887",15457380,29110271
"21888",15457380,28690775
"21889",15457380,28634627
"21890",15457380,28614172
"21891",15457380,28357087
"21892",15457380,28038460
"21893",15457380,27477991
"21894",15457380,27433085
"21895",15457380,27358678
"21896",15457380,27044280
"21897",15457380,27011550
"21898",15457380,26335944
"21899",15457380,25885046
"21900",15457380,25733971
"21901",15457380,25663960
"21902",15457380,25546660
"21903",15377681,29180681
"21904",15377681,28607168
"21905",15377681,27983589
"21906",15377681,26256974
"21907",15377681,25921975
"21908",15377681,25684727
"21909",15377681,25632334
"21910",15377681,25276158
"21911",15377681,25009455
"21912",15377681,23776460
"21913",15377681,23287972
"21914",15377681,23125942
"21915",15377681,23074471
"21916",15377681,22768059
"21917",15377681,21956442
"21918",15377681,21804953
"21919",15377681,19096653
"21920",15377681,18394572
"21921",15377681,16895282
"21922",15377681,16776585
"21923",15373898,27552439
"21924",15373898,26872058
"21925",15373898,26675450
"21926",15373898,26660678
"21927",15373898,25705150
"21928",15373898,24204983
"21929",15373898,24062987
"21930",15373898,23166400
"21931",15373898,19875536
"21932",15373898,17021127
"21933",15373898,16192292
"21934",15373898,16148182
"21935",15373898,15574851
"21936",15363859,27736869
"21937",15351990,27069538
"21938",15351990,26929198
"21939",15351990,26658290
"21940",15351990,25769611
"21941",15351990,25465102
"21942",15351990,24717453
"21943",15351990,24116093
"21944",15351990,23372690
"21945",15351990,22864981
"21946",15351990,22554705
"21947",15351990,22394590
"21948",15351990,22343473
"21949",15338236,29114357
"21950",15338236,28900618
"21951",15338236,25539578
"21952",15338236,24968166
"21953",15338236,21541345
"21954",15338236,19603076
"21955",15338236,18202382
"21956",15338236,17225861
"21957",15325338,19327136
"21958",15322092,28883657
"21959",15322092,27525044
"21960",15322092,27446907
"21961",15322092,27319353
"21962",15322092,24367644
"21963",15322092,23698293
"21964",15322092,22912627
"21965",15322092,21878639
"21966",15322092,20153011
"21967",15322092,19398011
"21968",15322092,19188259
"21969",15322092,19017397
"21970",15322092,19008196
"21971",15322092,18827027
"21972",15322092,18702815
"21973",15322092,18577210
"21974",15322092,18495196
"21975",15322092,18419775
"21976",15322092,17582006
"21977",15322092,17439959
"21978",15318729,28549462
"21979",15318729,24917482
"21980",15318729,24740141
"21981",15318729,22912645
"21982",15316654,25071822
"21983",15316654,24814286
"21984",15316654,22319625
"21985",15316654,21184688
"21986",15316654,20416380
"21987",15316654,20226007
"21988",15316654,19339349
"21989",15316654,17922896
"21990",15316654,17041225
"21991",15316654,16698959
"21992",15316654,16651666
"21993",15316654,16552445
"21994",15316654,16174755
"21995",15297600,23125228
"21996",15297600,19273617
"21997",15297600,18658125
"21998",15292941,29706891
"21999",15292941,28521441
"22000",15292941,28300471
"22001",15292941,27892790
"22002",15292941,27651838
"22003",15292941,27472325
"22004",15292941,27212125
"22005",15292941,26905753
"22006",15292941,26086362
"22007",15292941,26005633
"22008",15292941,25798207
"22009",15292941,25719802
"22010",15292941,24937670
"22011",15292941,24513574
"22012",15292941,24251072
"22013",15292941,24213107
"22014",15292941,24133654
"22015",15292941,24073258
"22016",15292941,23874531
"22017",15292941,23299921
"22018",15284883,22908042
"22019",15274918,29309036
"22020",15274918,29151899
"22021",15274918,28100588
"22022",15274918,27099633
"22023",15274918,27095191
"22024",15274918,26104698
"22025",15274918,25606060
"22026",15274918,25488578
"22027",15274918,25143528
"22028",15274918,24267889
"22029",15274918,23834463
"22030",15274918,23718141
"22031",15274918,22918960
"22032",15274918,22761406
"22033",15274918,21940498
"22034",15274918,21637438
"22035",15274918,21572950
"22036",15274918,21545744
"22037",15274918,21270168
"22038",15274918,20602998
"22039",15273327,28459542
"22040",15273327,27914481
"22041",15273327,25143533
"22042",15273327,21889515
"22043",15273327,19224649
"22044",15273327,17000640
"22045",15272086,29505568
"22046",15272086,28707075
"22047",15272086,28175298
"22048",15272086,27899577
"22049",15272086,27525044
"22050",15272086,27446907
"22051",15272086,27301971
"22052",15272086,27161561
"22053",15272086,27158268
"22054",15272086,27016617
"22055",15272086,26895052
"22056",15272086,26861854
"22057",15272086,26855260
"22058",15272086,26585388
"22059",15272086,26442176
"22060",15272086,26104698
"22061",15272086,26029068
"22062",15272086,25951186
"22063",15272086,25885449
"22064",15272086,25761766
"22065",15271672,29269353
"22066",15271672,28542320
"22067",15271672,28496713
"22068",15271672,27974512
"22069",15271672,27511462
"22070",15271672,27419194
"22071",15271672,27335675
"22072",15271672,26903377
"22073",15271672,26390131
"22074",15271672,25880508
"22075",15271672,25713729
"22076",15271672,24600393
"22077",15271672,23449547
"22078",15271672,23243484
"22079",15271672,22973235
"22080",15271672,22761619
"22081",15271672,22363290
"22082",15271672,21334377
"22083",15271672,21233253
"22084",15271672,19880073
"22085",15267136,24260696
"22086",15262321,29742163
"22087",15262321,29503449
"22088",15262321,29253887
"22089",15262321,29122605
"22090",15262321,28928775
"22091",15262321,28542454
"22092",15262321,28424296
"22093",15262321,28321183
"22094",15262321,28111323
"22095",15262321,27624537
"22096",15262321,27225415
"22097",15262321,27199657
"22098",15262321,27020758
"22099",15262321,26733812
"22100",15262321,26733810
"22101",15262321,26717015
"22102",15262321,26699487
"22103",15262321,26436889
"22104",15262321,26245318
"22105",15262321,26009893
"22106",15260988,28919885
"22107",15260988,25521296
"22108",15260988,23994344
"22109",15260988,22951533
"22110",15260988,22201990
"22111",15260988,21734249
"22112",15260988,17638698
"22113",15260988,17583174
"22114",15260988,17148699
"22115",15260988,15998728
"22116",15247245,20359340
"22117",15247245,17626046
"22118",15247245,17537809
"22119",15247245,16540594
"22120",15246535,29628790
"22121",15246535,28880206
"22122",15246535,28286606
"22123",15246535,28123837
"22124",15246535,27799046
"22125",15246535,26938875
"22126",15246535,26906116
"22127",15246535,26317114
"22128",15246535,25309795
"22129",15246535,25196843
"22130",15246535,25136403
"22131",15246535,24661203
"22132",15246535,24641722
"22133",15246535,24528243
"22134",15246535,24180238
"22135",15246535,24175236
"22136",15246535,24095978
"22137",15246535,23992228
"22138",15246535,23781295
"22139",15246535,23781294
"22140",15243629,29783762
"22141",15243629,29772651
"22142",15243629,29588400
"22143",15243629,29518153
"22144",15243629,29237846
"22145",15243629,29213273
"22146",15243629,29187540
"22147",15243629,29056936
"22148",15243629,29040325
"22149",15243629,29021215
"22150",15243629,28873410
"22151",15243629,28829373
"22152",15243629,28784755
"22153",15243629,28767697
"22154",15243629,28750321
"22155",15243629,28683086
"22156",15243629,28605529
"22157",15243629,28572690
"22158",15243629,28480308
"22159",15243629,28406439
"22160",15241362,29676074
"22161",15241362,29235261
"22162",15241362,28833704
"22163",15241362,28450795
"22164",15241362,28127293
"22165",15241362,28008678
"22166",15241362,27391968
"22167",15241362,26935416
"22168",15241362,26779180
"22169",15241362,26317855
"22170",15241362,26042121
"22171",15241362,25959386
"22172",15241362,25669149
"22173",15241362,25550087
"22174",15241362,25452755
"22175",15241362,25359293
"22176",15241362,25062998
"22177",15241362,24983946
"22178",15241362,23935250
"22179",15241362,23606723
"22180",15221784,26104698
"22181",15221784,24045705
"22182",15221784,22535952
"22183",15221784,21081162
"22184",15221784,18628984
"22185",15221784,17572061
"22186",15221784,17092653
"22187",15215396,29529258
"22188",15215396,29222412
"22189",15215396,27289099
"22190",15215396,26640363
"22191",15215396,26439490
"22192",15215396,25937951
"22193",15215396,25375262
"22194",15215396,25349679
"22195",15215396,24069388
"22196",15215396,23645997
"22197",15215396,23613972
"22198",15215396,23193278
"22199",15215396,22246237
"22200",15215396,20571085
"22201",15215396,19820107
"22202",15215396,19344507
"22203",15215396,18590563
"22204",15215396,18405379
"22205",15215396,18371205
"22206",15215396,17521423
"22207",15212931,29037894
"22208",15212931,28285000
"22209",15212931,26956216
"22210",15212931,26874969
"22211",15212931,26855751
"22212",15212931,26747822
"22213",15212931,26726994
"22214",15212931,26240062
"22215",15212931,26150096
"22216",15212931,25912663
"22217",15212931,25755301
"22218",15212931,25419475
"22219",15212931,25001202
"22220",15212931,24760578
"22221",15212931,24593020
"22222",15212931,24438768
"22223",15212931,24292495
"22224",15212931,24023589
"22225",15212931,23818058
"22226",15212931,23791084
"22227",15197169,28295038
"22228",15197169,26235224
"22229",15197169,26059843
"22230",15197169,25914188
"22231",15197169,25053977
"22232",15197169,24278033
"22233",15197169,24204800
"22234",15197169,24023392
"22235",15197169,23644518
"22236",15197169,23140559
"22237",15197169,21811421
"22238",15197169,21738728
"22239",15197169,21614513
"22240",15197169,21282478
"22241",15197169,20573260
"22242",15197169,20363980
"22243",15197169,20122165
"22244",15197169,19802704
"22245",15197169,19603076
"22246",15197169,18971342
"22247",15197167,29688421
"22248",15197167,29390960
"22249",15197167,28951865
"22250",15197167,28483779
"22251",15197167,27066302
"22252",15197167,26673717
"22253",15197167,26281766
"22254",15197167,26104698
"22255",15197167,25831499
"22256",15197167,25147443
"22257",15197167,24690757
"22258",15197167,24325565
"22259",15197167,24034780
"22260",15197167,23995758
"22261",15197167,23599355
"22262",15197167,22093876
"22263",15197167,21937507
"22264",15197167,21801021
"22265",15197167,21613236
"22266",15197167,21041477
"22267",15190191,26503543
"22268",15190191,23675233
"22269",15190191,22827163
"22270",15190191,22535952
"22271",15190191,21785696
"22272",15190191,21389136
"22273",15190191,20980818
"22274",15190191,20937885
"22275",15190191,20609371
"22276",15190191,20072617
"22277",15190191,19933259
"22278",15190191,19835609
"22279",15190191,18454193
"22280",15190191,18330932
"22281",15190191,18282709
"22282",15190191,18205268
"22283",15190191,18093339
"22284",15190191,17984064
"22285",15190191,17363974
"22286",15190191,17223009
"22287",15181642,20878546
"22288",15181642,20035471
"22289",15181642,18612417
"22290",15181642,17360448
"22291",15162013,25756782
"22292",15162013,24330859
"22293",15162013,23577217
"22294",15162013,16651663
"22295",15155280,29203514
"22296",15155280,28367365
"22297",15155280,28017879
"22298",15155280,25763637
"22299",15155280,25296328
"22300",15155280,24674294
"22301",15155280,23613779
"22302",15155280,22928915
"22303",15155280,22570380
"22304",15155280,21664916
"22305",15155280,21621073
"22306",15155280,21316394
"22307",15155280,19346448
"22308",15155280,19323828
"22309",15155280,18775307
"22310",15155280,18434440
"22311",15155280,16996093
"22312",15152256,29309036
"22313",15152256,29211708
"22314",15152256,28806172
"22315",15152256,28630288
"22316",15152256,28586350
"22317",15152256,28491150
"22318",15152256,28431148
"22319",15152256,27562235
"22320",15152256,27099633
"22321",15152256,26895062
"22322",15152256,26104698
"22323",15152256,26001115
"22324",15152256,25951186
"22325",15152256,25606060
"22326",15152256,25267525
"22327",15152256,25143528
"22328",15152256,25054082
"22329",15152256,25043885
"22330",15152256,24968166
"22331",15152256,24843014
"22332",15152245,29649143
"22333",15152245,29643204
"22334",15152245,29615469
"22335",15152245,29505568
"22336",15152245,29367313
"22337",15152245,29327725
"22338",15152245,29301786
"22339",15152245,29225704
"22340",15152245,29211708
"22341",15152245,28851270
"22342",15152245,28745987
"22343",15152245,28630288
"22344",15152245,28552356
"22345",15152245,28546999
"22346",15152245,28524723
"22347",15152245,28491150
"22348",15152245,28483779
"22349",15152245,28175298
"22350",15152245,28035987
"22351",15152245,27924012
"22352",15126407,27450742
"22353",15126407,26121030
"22354",15126407,23812210
"22355",15126407,22826457
"22356",15126407,21695252
"22357",15126407,15967992
"22358",15107856,29610582
"22359",15107856,29290627
"22360",15107856,28666125
"22361",15107856,28500258
"22362",15107856,28331090
"22363",15107856,27867194
"22364",15107856,27841872
"22365",15107856,27798843
"22366",15107856,27525044
"22367",15107856,27309962
"22368",15107856,26701264
"22369",15107856,26566030
"22370",15107856,26562410
"22371",15107856,26541172
"22372",15107856,26216318
"22373",15107856,26134849
"22374",15107856,26001115
"22375",15107856,25938714
"22376",15107856,24371271
"22377",15107856,24367978
"22378",15086324,28855259
"22379",15086324,28757239
"22380",15086324,28401110
"22381",15086324,27158268
"22382",15086324,25851415
"22383",15086324,25330515
"22384",15086324,25317108
"22385",15086324,24956175
"22386",15086324,22912627
"22387",15086324,21957353
"22388",15086324,21560187
"22389",15086324,20200603
"22390",15086324,16877817
"22391",15082888,27585283
"22392",15082888,26217106
"22393",15082888,25853300
"22394",15082888,23024603
"22395",15082888,22491057
"22396",15082888,22164244
"22397",15082888,21695252
"22398",15082888,21627776
"22399",15082888,18241332
"22400",15082888,16882342
"22401",15082888,16515367
"22402",15082888,16387881
"22403",15082561,29497436
"22404",15082561,29225705
"22405",15082561,29093758
"22406",15082561,29046683
"22407",15082561,28448614
"22408",15082561,28365739
"22409",15082561,26635823
"22410",15082561,26631625
"22411",15082561,26470789
"22412",15082561,26019188
"22413",15082561,25962417
"22414",15082561,25725060
"22415",15082561,25573958
"22416",15082561,24899073
"22417",15082561,24653211
"22418",15082561,24479613
"22419",15082561,24093210
"22420",15082561,23794032
"22421",15082561,23426643
"22422",15082561,23285291
"22423",15063142,26945992
"22424",15063142,26646449
"22425",15063142,26236284
"22426",15063142,25106655
"22427",15063142,22021441
"22428",15063142,20471112
"22429",15063142,20346965
"22430",15063142,19699787
"22431",15063142,16877811
"22432",15060001,29519850
"22433",15060001,29233099
"22434",15060001,26132782
"22435",15060001,24398377
"22436",15060001,22908939
"22437",15060001,19203383
"22438",15060001,18815613
"22439",15060001,17903278
"22440",15060001,17717047
"22441",15060001,17651493
"22442",15060001,17440615
"22443",15060001,17210926
"22444",15060001,15870190
"22445",15060001,15809442
"22446",15060001,15790682
"22447",15060001,15653832
"22448",15060001,15364904
"22449",15059992,29342173
"22450",15059992,27503295
"22451",15059992,26180194
"22452",15059992,25732611
"22453",15059992,24727652
"22454",15059992,23575824
"22455",15059992,23064113
"22456",15059992,22798449
"22457",15059992,22456607
"22458",15059992,21853507
"22459",15059992,21637438
"22460",15059992,21429208
"22461",15059992,21426544
"22462",15059992,21247465
"22463",15059992,20946943
"22464",15059992,20615949
"22465",15059992,20219940
"22466",15059992,19534745
"22467",15059992,19416516
"22468",15059992,18936483
"22469",15056671,29505568
"22470",15056671,29308092
"22471",15056671,29201157
"22472",15056671,28878246
"22473",15056671,28640667
"22474",15056671,28300471
"22475",15056671,28123791
"22476",15056671,27338297
"22477",15056671,27099633
"22478",15056671,26895063
"22479",15056671,26895052
"22480",15056671,26716650
"22481",15056671,26585388
"22482",15056671,26442182
"22483",15056671,26104698
"22484",15056671,25951186
"22485",15056671,25895683
"22486",15056671,25821563
"22487",15056671,25606060
"22488",15056671,25557795
"22489",15045482,26140162
"22490",15038760,23648355
"22491",15038760,16877815
"22492",15035668,26483874
"22493",15035668,22110773
"22494",15035668,21899604
"22495",15035668,20948287
"22496",15035668,19752193
"22497",15035668,19341714
"22498",15035668,18641199
"22499",15035668,15795279
"22500",15028673,29309036
"22501",15028673,29201157
"22502",15028673,29154869
"22503",15028673,29046400
"22504",15028673,28630288
"22505",15028673,28429755
"22506",15028673,27635049
"22507",15028673,27583184
"22508",15028673,27525044
"22509",15028673,27099633
"22510",15028673,26895063
"22511",15028673,26895061
"22512",15028673,26895052
"22513",15028673,26734601
"22514",15028673,26716650
"22515",15028673,25761766
"22516",15028673,25606060
"22517",15028673,25143528
"22518",15028673,25054082
"22519",15028673,24324740
"22520",15024729,26847993
"22521",15024729,26106619
"22522",15024729,25657065
"22523",15024729,23951356
"22524",15024729,23724185
